id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,ingredients,rating,record_id_hash,source_system,user_id
2100.0,Johnny Iuzzini,United States,2018.0,India,"Anamalai, batch 8",66.0,4.0,"B,S,C,L",3.0,NOISE_106,9458,9562
2104.0,  Johnny Iuzzini  ,U.S.A.,2018.0,Colombia,"Tumaco, batch 2",73.0,4.0,"B,S,C,L",3.0,NOISE_538,3775,6448
2104.0,nan,United States,2018.0,Trinidad,"Tabaquite, batch 12",80.0,4.0,"B,S,C,L",,NOISE_145,7573,9000
1534.0,Jordis,Czech Republic,2015.0,Madagascar,Madagascar,63.0,2.0,"B,S",3.0,NOISE_487,5025,6560
2458.0,Jordis,CZECH REPUBLIC,2020.0,Venezuela,Chuao,75,3.0,"B,S,C",3.0,NOISE_434,7714,7132
2218.0,Kad Kokoa,Thailand,2018.0,Thailand,Chumphon,70.0,3.0,"B,S,C",3.0,NOISE_358,4386,3544
2214.0,Kad Kokoa,Thailand,2018.0,Thailand,Chantaburi,70.0,3.0,"B,S,C",4.0,NOISE_237,2741,8368
2218.0,Kad Kokoa,Thailand,2018.0,Thailand,  Chiang Mai  ,70.0,3.0,"B,S,C",4.0,NOISE_820,7191,8033
2218.0,Kad Kokoa,Thailand,2018.0,Thailand,Prachuap Khiri Khan,70.0,3.0,"B,S,C",4.0,NOISE_890,3866,6338
1069.0,Kah Kow,Dominican Republic,2013.0,Dominican Republic,"  Rizek Cacao, Domin. Rep.  ",82.0,5.0,"['B','S','C','V','L']",3.0,NOISE_650,9247,6482
1069.0,nan,Dominican Republic,2013.0,Dominican Republic,"Rizek Cacao, Domin. Rep.",55.0,5.0,"B,S,C,V,L",-100.0,NOISE_909,6699,5466
1073.0,Kah Kow,Dominican Republic,2013.0,Dominican Republic,"Rizek Cacao, Domin. Rep.",62.0,5.0,"B,S,C,V,L",3.0,NOISE_150,3628,9194
1061.0,  Kah Kow  ,Dominican Republic,2013.0,Dominican Republic,"Rizek Cacao, Cibao Valley, Rizek",70.0,5.0,"B,S,C,V,L",4.0,NOISE_104,6169,4627
2498.0,Kah Kow,U.S.A.,2020.0,Dominican Republic,"Tireo, Rizek Historical Selection, single estate",68.0,4.0,"B,S,C,L",4.0,NOISE_962,9553,7826
2498.0,Kah Kow,United States,2020.0,Dominican Republic,"La Magdalena, Rizek Historical S., single estate",70.0,3.0,"B,S,C",4.0,NOISE_834,6384,2473
2502.0,  Kah Kow  ,U.S.A.,2020.0,Dominican Republic,"West Indian, Rizek Historical S.",67.0,4.0,"['B','S','C','L']",4.0,NOISE_653,8897,3255
2394.0,Kah Kow - USA,Dominican Republic,2019.0,Dominican Republic,El Antiguo (Monet Plata & Duarte ),70.0,3.0,"B,S,C",3.0,NOISE_104,6814,5768
2454.0,Kah Kow - USA,U.S.A.,2019.0,Dominican Republic,"El Valle, Collection 01, Rizek",72.0,4.0,"B,S,C,L",3.0,NOISE_479,1656,8711
2390.0,Kah Kow - USA,Dominican Republic,2019.0,Dominican Republic,Mata Larga,71.5,3.0,"B,S,C",4.0,NOISE_818,9079,4577
2422.0,  Kah Kow - USA  ,DOMINICAN REPUBLIC,2019.0,Dominican Republic,"Dominican Nacional, Collection 01",68.0,4.0,"B,S,C,L",4.0,NOISE_331,2216,6026
2454.0,Kah Kow - USA,United States,2019.0,Dominican Republic,"Los Bejucos, Collection 01, Rizek",65.0,4.0,"B,S,C,L",4.0,NOISE_816,4229,6548
2338.0,  Kaitxo  ,Spain,2019.0,,"San Juan Coop, El Castillero",75.0,3.0,"B,S,C",3.0,NOISE_482,1732,1892
2338.0,Kaitxo,Spain,2019.0,Peru,"Chulucanas, Piura, Cesar Vallejo-farmer",75.0,3.0,"B,S,C",3.0,NOISE_567,4465,7366
2334.0,Kaitxo,Spain,2019.0,Tanzania,"  Morogoro, Kamili, Kilombero Valley, batch 13  ",75.0 years,3.0,"['B','S','C']",3.0,NOISE_503,3004,8790
387.0,Kakao,Germany,2009.0,Vanuatu,Vanuatu,65.0,,,4.0,NOISE_448,6581,7128
837.0,Kakao,Germany,2012.0,Peru,Peru,64.0,,,2.0,NOISE_608,2919,7453
248.0,nan,Ecuador,2008.0,Ecuador,Diego/ original micro,85.0,4.0,"['B','S','C','V']",2.0,NOISE_346,9883,6752
263.0,Kallari (Ecuatoriana),Ecuador,2008.0,Ecuador,Cacao Nacional W.F.,75.0,4.0,"['B','S','C','V']",2.0,NOISE_647,5191,9274
245.0,Kallari (Ecuatoriana),Ecuador,2008.0,Ecuador,Roberto,75.0,4.0,"B,S,C,V",3.0,NOISE_415,1412,8871
248.0,Kallari (Ecuatoriana),Ecuador,2008.0,Ecuador,Diego 48hr/ W.F. blend prototype,85.0,4.0,"['B','S','C','V']",3.0,NOISE_140,2935,3130
241.0,Kallari (Ecuatoriana),Ecuador,2008.0,Ecuador,Sisa 36hr/ W. F. blend prototype,70.0,4.0,"B,S,C,V",3.0,NOISE_470,7883,9867
248.0,  Kallari (Ecuatoriana)  ,Ecuador,2008.0,Ecuador,Diego 60hr/ W.F. blend prototype,85.0,4.0,"B,S,C,V",3.0,NOISE_719,2697,5553
269.0,Kallari (Ecuatoriana),Ecuador,2008.0,Ecuador,Cacao Nacional W.F.,200.0,4.0,"['B','S','C','V']",3.0,NOISE_795,2041,8282
241.0,nan,Ecuador,2008.0,Ecuador,  Sisa's Secret/ original micro  ,70.0,4.0,"B,S,C,V",4.0,NOISE_766,3527,6146
404.0,Kaoka (Cemoi),France,2009.0,Blend,Noir,-1,,,3.0,NOISE_741,4639,3867
423.0,Kaoka (Cemoi),FRANCE,2009.0,Ecuador,Ecuador,80.0,,,3.0,NOISE_910,6526,1518
2708.0,Kasama,CANADA,2021.0,Philippines,"Davao, Mindanao, batch 24",70.0,3.0,"B,S,C",3.0,NOISE_535,7714,2201
2708.0,  Kasama  ,Canada,2021.0,Papua New Guinea,"Karkar Island, Madong, batch 34",70.0 years,3.0,"B,S,C",4.0,NOISE_441,9590,3719
1133.0,  Kerchner  ,U.S.A.,2013.0,Dominican Republic,"La Red, Project Reserva, Guaconejo",70.0,3.0,"B,S,C",4.0,NOISE_656,1510,8711
431.0,Ki' Xocolatl,Mexico,2009.0,Mexico,  Dark  ,72.0,5.0,"['B','S','C','V','L']",2.0,NOISE_172,9199,9434
2478.0,Kin + Pod,Canada,2020.0,Colombia,"Tumaco, batch 113",70.0,3.0,"B,S,C",,NOISE_373,8412,4742
1251.0,  Kiskadee  ,U.S.A.,2014.0,Dominican Republic,"La Red, Guanconjeco",60.0,2.0,"['B','S']",3.0,NOISE_433,5191,4288
1968.0,Krak,Amsterdam,2017.0,Belize,Belize,70.0,2.0,"B,S",3.0,NOISE_194,6132,7230
1968.0,Krak,Amsterdam,2017.0,Vietnam,Vietnam,70.0,2.0,"B,S",3.0,NOISE_593,6636,6493
2016.0,Krak,Amsterdam,2017.0,Mexico,Xoconusco,70.0,2.0,"B,S",3.0,NOISE_480,2025,8996
2064.0,Krak,Amsterdam,2018.0,Madagascar,Mava Sa Ferme D'ottange,70.0,2.0,"B,S",3.0,NOISE_351,5579,8226
2068.0,Krak,Amsterdam,2018.0,,Kablon Farm,70.0,2.0 years,"B,S",3.0,NOISE_863,9807,8921
2044.0,Krak,Amsterdam,2018.0,Mexico,"Xoconusco, triple turned",70.0,2.0,"B,S",4.0,NOISE_363,1874,6438
2286.0,Krak,Netherlands,2019.0,Colombia,  H. Betulia B6  ,70.0,2.0,"['B','S']",3.0,NOISE_151,4657,6922
2282.0,  Krak  ,Amsterdam,2019.0,Papua New Guinea,Gazelle,70.0,2,"B,S",3.0,NOISE_875,8034,1497
1422.0,Kto,U.S.A.,2014.0,Peru,San Martin,72,2.0,"B,S",2.0,NOISE_464,6167,2465
1422.0,Kto,U.S.A.,2014.0,Venezuela,Ocumare,72.0,3.0,"B,S,C",3.0,NOISE_431,3486,1334
1422.0,  Kto  ,U.S.A.,2014.0,Belize,Belize,72.0,3.0,"['B','S','C']",3.0,NOISE_560,2064,8910
1422.0,Kto,U.S.A.,2014.0,Madagascar,  Sambirano Valley  ,72.0,3.0,"B,S,C",3.0,NOISE_923,7211,1734
1426.0,Kto,USA,2014.0,Belize,Belize,90.0,2.0,"B,S",3.0,NOISE_620,6293,9794
1426.0,nan,U.S.A.,2014.0,Dominican Republic,  Elvesia  ,72.0,3.0,"B,S,C",3.0,NOISE_819,6733,9329
1426.0,Kto,U.S.A.,2014.0,Dominican Republic,  ROIG  ,72.0,3.0,"B,S,C",3.0,NOISE_947,2819,2280
1852.0,  K'ul  ,U.S.A.,2016.0,Peru,"Maranon, Fortunato No. 4",70.0,4.0,"B,S,C,L",3.0,NOISE_666,6935,9360
1840.0,K'ul,U.S.A.,2016.0,Haiti,"Kafupbo, Petit Bourg, De Borgnes",70.0,4.0,"B,S,C,L",3.0,NOISE_429,7212,7087
1852.0,  K'ul  ,U.S.A.,2016.0,Brazil,"Bahia, Fazenda Camboa",70.0,4.0,"B,S,C,L",4.0,NOISE_207,5338,8057
1852.0,K'ul,United States,2016.0,Ecuador,"Los Rios, Hacienda Limon, Heirloom",70.0,4,"B,S,C,L",4.0,NOISE_957,5761,1861
1359.0,  Kyya  ,U.S.A.,2014.0,Uganda,Uganda,72.5,5.0,,2.0,NOISE_706,8380,3392
1363.0,Kyya,U.S.A.,2014.0,,Ecuador,72.5,5.0,"['B','S','C','V','Sa']",2.0,NOISE_739,8537,4416
1359.0,Kyya,U.S.A.,2014.0,Dominican Republic,  Hispaniola  ,72.5,5.0,"B,S,C,V,Sa",3.0,NOISE_951,3287,7334
1363.0,Kyya,U.S.A.,2014.0,Madagascar,  Madagascar  ,72.5,5.0 years,"B,S,C,V,Sa",3.0,NOISE_529,3805,5926
451.0,L.A. Burdick (Felchlin),U.S.A.,2009.0,Bolivia,Bolivian,68.0,5.0,"B,S,C,V,L",3.0,NOISE_301,2614,5567
431.0,L.A. Burdick (Felchlin),U.S.A.,2009.0,,Madagascar,64.0,5.0,"B,S,C,V,L",4.0,NOISE_491,7365,4805
597.0,nan,U.S.A.,2010.0,Venezuela,Venzuela,71.0,5.0,"B,S,C,V,L",3.0,NOISE_395,5535,8868
576.0,L.A. Burdick (Felchlin),U.S.A.,2010.0,,  Grenada  ,75.0,5.0,"B,S,C,V,L",3.0,NOISE_374,1998,9658
576.0,L.A. Burdick (Felchlin),U.S.A.,2010.0,Dominican Republic,Dominican Republic,74.0,5.0,"B,S,C,V,L",4.0,NOISE_628,1492,1435
682.0,L.A. Burdick (Felchlin),U.S.A.,2011.0,Ecuador,Quito,74.0,5.0,"B,S,C,V,L",4.0,NOISE_896,4172,9711
891.0,  L.A. Burdick (Felchlin)  ,U.S.A.,2012.0,Peru,Peru,74.0,5.0,"B,S,C,V,L",3.0,NOISE_494,1986,1373
927.0,nan,U.S.A.,2012.0,Venezuela,Chuao,68.0,5.0,"B,S,C,V,L",4.0,NOISE_445,3594,9442
891.0,L.A. Burdick (Felchlin),U.S.A.,2012.0,Brazil,Brazil,70.0,5.0,"B,S,C,V,L",4.0,NOISE_201,7780,8708
2426.0,La Cascade du Chocolat,U.S.A.,2019.0,Fiji,"Fiji, batch 51019",68,3.0,"B,S,C",3.0,NOISE_657,8776,5886
1892.0,nan,Japan,2016.0,Peru,"Lumas, 2015 Harvest, Batch 6, brown sugar",70.0,,,2.0,NOISE_306,3564,4018
1892.0,  La Chocolaterie Nanairo  ,Japan,2016.0,Peru,"Lumas, 2015 Harvest, Batch 7",70.0,,,2.0,NOISE_185,9069,9653
1892.0,La Chocolaterie Nanairo,Japan,2016.0,Belize,"  Belize, 2014 Harvest, Batch 9  ",70.0,,,3.0,NOISE_477,7313,1834
1892.0,La Chocolaterie Nanairo,Japan,2016.0,,"Tumbes, 2013 Harvest, Batch 8",70.0,,,3.0,NOISE_521,7358,7771
2138.0,La Chorena,United States,2018.0,Dominican Republic,  Oko Caribe  ,70.0,2.0,"B,S",3.0,NOISE_244,9809,4090
2138.0,La Chorena,U.S.A.,2018.0,Peru,Maranon,75.0,2.0,"B,S",3.0,NOISE_367,9088,8302
2138.0,La Chorena,U.S.A.,2018.0,Belize,"Maya Mtn, Toledo",70.0,4.0,"B,S,C,L",3.0,NOISE_529,8646,6977
2138.0,La Chorena,U.S.A.,2018.0,Guatemala,"  Lachua, Cacao Verapaz  ",70.0,2.0,"B,S",3.0,NOISE_732,4481,1443
2254.0,La Feverie (Hasnaa),France,2018.0,Belize,"Maya Mtn, 2017 harvest",70.0,2.0,"B,S",4.0,NOISE_657,9227,3905
2254.0,La Feverie (Hasnaa),France,2018.0,Guatemala,"Asochivite, 2017 harvest",70.0,2.0,"['B','S']",4.0,NOISE_589,1738,3718
2358.0,La Feverie (Hasnaa),France,2019.0,Peru,"Piura Blanco, 2018 harvest",72.0,2.0,"B,S",4.0,NOISE_374,8873,2550
230.0,nan,France,2008.0,Blend,"Cuana, 2008, Ven., Indonesia, Ecuad.",74.0,4.0,"B,S,C,L",4.0,NOISE_377,6860,5590
439.0,  La Maison du Chocolat (Valrhona)  ,France,2009.0,Blend,Kuruba,60.0,4.0,"B,S,C,L",3.0,NOISE_624,7141,3163
346.0,La Maison du Chocolat (Valrhona),France,2009.0,Ghana,Akosombo,68.0,4.0,"B,S,C,L",3.0,NOISE_166,5436,5208
346.0,La Maison du Chocolat (Valrhona),France,2009.0,Venezuela,"Porcelana, Pariguan",69.0,4.0,"['B','S','C','L']",4.0,NOISE_570,9294,2903
445.0,La Maison du Chocolat (Valrhona),France,2009.0,,Orinoco,60.0,4.0,"B,S,C,L",4.0,NOISE_928,4080,5463
741.0,La Maison du Chocolat (Valrhona),France,2011.0,Grenada,Grenada,68.0,4.0,"B,S,C,L",4.0,NOISE_957,7497,9889
891.0,La Maison du Chocolat (Valrhona),France,2012.0,Dominican Republic,Loma Sotavento,66.0,4.0,"B,S,C,L",4.0,NOISE_796,3946,1960
1121.0,  La Maison du Chocolat (Valrhona)  ,France,2013.0,Blend,"  Cuana, 2013, Africa, Carribean, C. Am.  ",74.0,4.0 years,"['B','S','C','L']",3.0,NOISE_812,2056,1719
1145.0,La Maison du Chocolat (Valrhona),France,2013.0,Tobago,Tobago,60.0,4.0,"B,S,C,L",3.0,NOISE_120,4263,3468
1189.0,La Maison du Chocolat (Valrhona),France,2013.0,,"  Acarigua, w/ nibs  ",56.0,4.0,"B,S,C,L",3.0,NOISE_683,1863,6893
721.0,  La Oroquidea  ,Peru,2011.0,Peru,Peruvian Amazon,72.0,,,2.0,NOISE_761,6217,7211
713.0,La Pepa de Oro,Ecuador,2011.0,Ecuador,  Vinces  ,60.0,,,3.0,NOISE_133,8977,2912
2186.0,La Rifa,Mexico,2018.0,Mexico,"Xoconusco, Chiapas, Coop CASFA",70.0,2.0,"B,S",3.0,NOISE_966,5323,4994
2182.0,La Rifa,Mexico,2018.0,Mexico,"  Almendra Blanca, Blanco Marfil, Jimenez Garcia  ",70.0,2,"B,S",4.0,NOISE_996,6651,1475
2186.0,La Rifa,Mexico,2018.0,Mexico,"Uranga, Chiapas, Jimenez Garcia farm",70.0,2.0,"B,S",4.0,NOISE_199,8569,7878
1434.0,  Laia aka Chat-Noir  ,France,2014.0,Cuba,Cuba,70.0,4.0,"B,S,C,L",3.0,NOISE_302,7235,2845
1438.0,  Laia aka Chat-Noir  ,France,2014.0,Blend,Trinidad-Tobago,68.0,4.0,"B,S,C,L",3.0,NOISE_913,3020,8562
1590.0,Laia aka Chat-Noir,France,2015.0,Madagascar,"Madagascar, Batch 59/100",75.0,4.0,"B,S,C,L",3.0,NOISE_266,9053,3731
1590.0,Laia aka Chat-Noir,France,2015.0,Vietnam,"Vietnam, Batch 50/100",75.0,4.0,"B,S,C,L",3.0,NOISE_567,2641,8568
1590.0,Laia aka Chat-Noir,France,2015.0,Cuba,"  Cuba, Batch 59/100  ",75.0,4.0,"B,S,C,L",3.0,NOISE_185,4842,1195
1594.0,Laia aka Chat-Noir,France,2015.0,Ivory Coast,"Ivory Coast, Batch 56/100",75.0,4.0,"B,S,C,L",3.0,NOISE_453,4399,4463
1590.0,Laia aka Chat-Noir,France,2015.0,,"Peru, Batch 51/100",75.0,4.0,"B,S,C,L",3.0,NOISE_727,7811,6690
1642.0,Laia aka Chat-Noir,France,2015.0,Brazil,"Bahia, Batch 148",75.0,4.0,"B,S,C,L",3.0,NOISE_174,3394,7405
1638.0,Laia aka Chat-Noir,France,2015.0,Sao Tome,"Sao Tome, Batch 151",75.0,4.0,"B,S,C,L",4.0,NOISE_566,2296,1652
1642.0,Laia aka Chat-Noir,France,2015.0,Vietnam,"Lam Dong, Batch 153",75.0,4.0,"['B','S','C','L']",4.0,NOISE_110,6943,5252
927.0,Lajedo do Ouro,Brazil,2012.0,Brazil,Catongo,70.0,,,4.0,NOISE_863,1058,3092
327.0,Lake Champlain (Callebaut),U.S.A.,2009.0,Tanzania,Tanzania,75.0,,,2.0,NOISE_632,4314,9610
833.0,  L'Amourette  ,U.S.A.,2012.0,Venezuela,Carenero Superior,75.0,5.0,"B,S,C,V,L",3.0,NOISE_907,2122,4610
833.0,L'Amourette,U.S.A.,2012.0,Venezuela,Rio Caribe,75.0,5.0,"B,S,C,V,L",3.0,NOISE_939,5686,1515
853.0,L'Amourette,U.S.A.,2012.0,Blend,"Peru, Ecuador, Venezuela",72.0,5.0,"B,S,C,V,L",3.0,NOISE_745,1400,1035
1784.0,L'Amourette,U.S.A.,2016.0,,Rugoso,80.0,2.0,"B,S",4.0,NOISE_139,4574,5055
2048.0,  Land  ,U.K.,2018.0,Nicaragua,  Nueva Guinea  ,71.0,3.0,,3.0,NOISE_720,4507,9818
2048.0,Land,U.K.,2018.0,Honduras,San Pedro Sula,70.0,3.0,"['B','S','C']",3.0,NOISE_971,6530,3571
2048.0,  Land  ,U.K.,2018.0,Nicaragua,"  Nicaliso, Bocay  ",73.0,3.0,"B,S,C",4.0,NOISE_305,6630,3758
1972.0,Landmark (Amano),United States,2017.0,Bolivia,"Tranquilidad, Itinez Province",74.0,3.0,"['B','S','C']",4.0,NOISE_913,1560,2114
2266.0,Legast,Belgium,2019.0,,"Chucuri, finca los lagos el Carmen",70.0,3.0,"B,S,C",3.0,NOISE_261,9851,3441
2262.0,Legast,Belgium,2019.0,Costa Rica,Upala,70.0,3.0,"B,S,C",3.0,NOISE_323,2501,3144
2266.0,Legast,Belgium,2019.0,Peru,Piura,70.0,3.0,"['B','S','C']",4.0,NOISE_380,4508,3995
1371.0,Letterpress,U.S.A.,2014.0,Peru,Maranura,70.0,2.0 years,"['B','S']",4.0,NOISE_895,9119,9912
1566.0,Letterpress,USA,2015.0,Costa Rica,San Andres,70.0,2.0,"['B','S']",3.0,NOISE_289,3494,8013
1562.0,Letterpress,U.S.A.,2015.0,Bolivia,  Beniamo  ,70,2.0,"['B','S']",3.0,NOISE_825,5220,7060
1566.0,Letterpress,U.S.A.,2015.0,Dominican Republic,"La Red, Guaconejo",70.0,2.0,"B,S",3.0,NOISE_259,8163,3223
1562.0,Letterpress,U.S.A.,2015.0,Trinidad,"San Juan Estate, Gran Couva",70.0,2.0,"B,S",4.0,NOISE_453,6212,8369
1566.0,  Letterpress  ,U.S.A.,2015.0,Tanzania,Kokoa Kamili,70.0,2.0,"B,S",4.0,NOISE_897,5131,6007
1728.0,Letterpress,U.S.A.,2016.0,,Liberia,70.0,2.0,"B,S",3.0,NOISE_993,7848,7927
1952.0,  Letterpress  ,U.S.A.,2017.0,Belize,"  Maya Mtn, Batch 18, Heirloom  ",70.0,2,"B,S",3.0,NOISE_567,8260,6968
1952.0,Letterpress,U.S.A.,2017.0,Honduras,"La Masica, Batch 7, FHIA",70.0,2.0,"B,S",4.0,NOISE_553,5122,5537
1984.0,Letterpress,U.S.A.,2017.0,Peru,Ucayali,70.0,3.0,"B,S,C",4.0,NOISE_166,1872,6446
2122.0,  Letterpress  ,U.S.A.,2018.0,Ghana,Ashanti,70.0,3.0,"B,S,C",4.0,NOISE_470,7128,3031
2338.0,Letterpress,U.S.A.,2019.0,Jamaica,"Bachelor's Hall, batch 0001",70.0,3.0,"B,S,C",3.0,NOISE_230,5089,2817
2442.0,Letterpress,U.S.A.,2019.0,Bolivia,"Tranquilidad, beniano",70.0,3.0,"B,S,C",3.0,NOISE_557,2987,3383
2562.0,Letterpress,U.S.A.,2021.0,Sao Tome & Principe,"Satocao, limited ed., batch 2",70.0,3.0,"B,S,C",4.0,NOISE_277,1724,3227
2562.0,Letterpress,U.S.A.,2021.0,U.S.A.,"Maui Kuia E., Hawaii, 2018-2019 h., batch 1",70.0,3.0,"['B','S','C']",4.0,NOISE_332,4642,6539
1231.0,Levy,Finland,2014.0,,Sambirano,-1.0,3.0,"B,S,C",4.0,NOISE_370,8974,9303
1856.0,Lilla,Finland,2016.0,Madagascar,Madagascar,70.0,2.0,"B,S",3.0,NOISE_272,4802,6410
947.0,nan,U.S.A.,2012.0,Blend,"Purple Haze, Venezuela, Dom. Rep.",75.0,2.0,"B,S",3.0,NOISE_240,9160,7568
947.0,Lillie Belle,U.S.A.,2012.0,Dominican Republic,"  The Other One, Grand Cru  ",74.0,2,,3.0,NOISE_467,5845,9744
855.0,Lillie Belle,U.S.A.,2012.0,Peru,  Perfect Illusion  ,65.0,2.0,"B,S",4.0,NOISE_521,3683,9403
903.0,Lillie Belle,U.S.A.,2012.0,Bolivia,"  Bolivia, Wild Thing  ",68.0,2.0,"B,S",4.0,NOISE_779,7420,2513
947.0,Lillie Belle,U.S.A.,2012.0,Bolivia,Wild Thing,68.0,2.0,"B,S",4.0,NOISE_622,1889,9842
903.0,Lillie Belle,U.S.A.,2012.0,Peru,La Selva,68.0,2.0,,4.0,NOISE_492,4630,4929
157.0,Lindt & Sprungli,Switzerland,2007.0,Blend,Excellence (US Version),85.0,4.0,"B,S,C,V",6.0,NOISE_840,5778,8678
2538.0,Lirio,U.S.A.,2020.0,Sierra Leone,"Gola Rainforest, batch 920",72.0,2.0,"['B','S']",2.0,NOISE_396,7975,7350
2538.0,nan,U.S.A.,2020.0,India,"  Anamalai, batch 970  ",72.0,2.0,,3.0,NOISE_582,7852,9034
2538.0,Lirio,U.S.A.,2020.0,Vietnam,"Tien Giang, batch 970",72.0,2.0,"B,S",3.0,NOISE_453,2295,4544
1049.0,  Loiza  ,Puerto Rico,2013.0,Puerto Rico,Puerto Rico,65.0,5.0,"B,S,C,V,L",2.0,NOISE_481,5699,6880
1093.0,Lonohana,U.S.A.,2013.0,U.S.A.,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive",71.0,4.0,"['B','S','C','V']",3.0,NOISE_983,6371,1645
1097.0,Lonohana,U.S.A.,2013.0,U.S.A.,"O'ahu Island, Opaeula Estate, Ele'ele",72.0,4.0,"B,S,C,V",3.0,NOISE_412,1539,4184
1097.0,Lonohana,U.S.A.,2013.0,U.S.A.,"Hawai'i Island, Hawaiian Crown, Kona Vanilla",70.0,4.0,"B,S,C,V",4.0,NOISE_941,3589,6814
1395.0,Lonohana,U.S.A.,2014.0,U.S.A.,"  O'ahu Island, Haleiwa E, 2014  ",65.0,4.0,"B,S,C,V",3.0,NOISE_314,6588,2791
1383.0,Lonohana,U.S.A.,2014.0,U.S.A.,"  O'ahu Island, Haleiwa, Lonohana E., Kanahiku  ",70.0,2.0,"['B','S']",4.0,NOISE_794,9283,4399
1395.0,Lonohana,U.S.A.,2014.0,U.S.A.,"  O'ahu Island, Haleiwa E, 2014  ",75.0,4.0,"B,S,C,V",4.0,NOISE_469,3473,9093
2590.0,Loon,U.S.A.,2021.0,Bolivia,Alto Beni,70.0,3.0,"B,S,C",3.0,NOISE_552,9860,9972
2586.0,Loon,U.S.A.,2021.0,Belize,Maya Mountain,75.0,3.0,"B,S,C",3.0,NOISE_462,9044,7094
1502.0,Love Bar,U.S.A.,2015.0,Nicaragua,Nicaragua,75.0,2.0,"B,S",2.0,NOISE_982,4563,4348
2194.0,Love Brown,Taiwan,2018.0,Nicaragua,Medalla,75.0,2,"B,S",2.0,NOISE_364,2182,9409
2194.0,Love Brown,Taiwan,2018.0,Sumatra,  Sumatra  ,70.0,2.0,"B,S",,NOISE_559,4143,5796
2198.0,Love Brown,Taiwan,2018.0,Nicaragua,O'Payo,80.0,2.0,"['B','S']",105.0,NOISE_508,9243,8796
2198.0,nan,Taiwan,2018.0,Nicaragua,  Chuno  ,78.0,2.0,,4.0,NOISE_622,7287,9954
1976.0,Luisa Abram,Brazil,2017.0,,"Rio Purus, 2016 Harvest",81.0,2.0,"B,S",3.0,NOISE_382,3276,3594
2238.0,Luisa Abram,Brazil,2018.0,Brazil,"Rio Acara, Wild Amazon",70.0,2.0,"B,S",3.0,NOISE_966,9886,9274
2692.0,Luisa Abram,Brazil,2021.0,Brazil,  Wild Jurua (limited edition for Caputo's)  ,70.0,3.0,"B,S,C",3.0,NOISE_946,9563,4417
2518.0,  Luisa's Vegan  ,U.K.,2020.0,Papua New Guinea,Karkar Island,72.0,3.0,"B,S,C",3.0,NOISE_593,4659,4877
552.0,  Luker  ,COLOMBIA,2010.0,Blend,"Selva, Colombia, Ecuador",46.0,5.0,"B,S,C,V,L",3.0,NOISE_146,8723,7827
552.0,Luker,Colombia,2010.0,Blend,"Macondo, Colombia, Ecuador",60.0,5.0,"B,S,C,V,L",3.0,NOISE_787,6466,9662
552.0,Luker,Colombia,2010.0,Blend,"Misterio, Colombia, Ecuador",58.0,5.0,"B,S,C,V,L",3.0,NOISE_380,9916,4427
552.0,nan,Colombia,2010.0,Colombia,Santander,65.0,5.0,"['B','S','C','V','L']",4.0,NOISE_756,5896,8043
2506.0,Lumineux,U.S.A.,2020.0,India,"Kerala State, GoGround, batch 88",72.0 years,3.0,"B,S,C",3.0,NOISE_712,1192,4285
2502.0,Lumineux,U.S.A.,2020.0,Madagascar,"Bejofo E., Sambirano, batch 115",73.0,3.0,"B,S,C",3.0,NOISE_575,4403,4240
2502.0,Lumineux,U.S.A.,2020.0,,"Kilombero Valley, batch 74",75.0,3.0,"B,S,C",3.0,NOISE_121,3603,6057
2506.0,Lumineux,U.S.A.,2020.0,Uganda,"Semuliki Forest, Latitude Trading Co, batch 100",68.0,3.0,"B,S,C",3.0,NOISE_422,4073,3418
2506.0,Lumineux,U.S.A.,2020.0,Ivory Coast,"Cote d'Ivoire, batch 83",67.0,3.0,"B,S,C",4.0,NOISE_348,6606,8821
552.0,Machu Picchu Trading Co.,Peru,2010.0,Peru,Peru,55.0,,,2.0,NOISE_534,2199,5228
721.0,nan,Peru,2011.0,Peru,Peru,70.0,,,2.0,NOISE_524,1129,2703
2426.0,MaDe Atlantic City Chocolate Bar,U.S.A.,2019.0,Uganda,Uganda,75.0 years,3.0,"B,S,C",2.0,NOISE_616,7268,3426
2430.0,MaDe Atlantic City Chocolate Bar,U.S.A.,2019.0,Ghana,Ghana,75.0,3.0 years,,3.0,NOISE_316,7682,9696
284.0,Madecasse (Cinagra),MADAGASCAR,2008.0,Madagascar,Madagascar,67.0,5,"['B','S','C','V','L']",4.0,NOISE_168,7750,5628
288.0,Madecasse (Cinagra),Madagascar,2008.0,Madagascar,Madagascar,75.0,5.0,"B,S,C,V,L",4.0,NOISE_882,9551,4213
284.0,Madecasse (Cinagra),Madagascar,2008.0,Madagascar,Madagascar,70.0,5.0,"B,S,C,V,L",4.0,NOISE_776,4053,1592
284.0,Madecasse (Cinagra),Madagascar,2008.0,Madagascar,Madagascar,63,5.0,"B,S,C,V,L",4.0,NOISE_220,3503,4095
2664.0,Madhu,U.S.A.,2021.0,Colombia,Tumaco,70.0,2.0,"B,S",2.0,NOISE_247,9693,6673
607.0,Madre,USA,2010.0,Mexico,"Chiapas, Triple Cacao",72.0,4.0,"B,S,C,V",3.0,NOISE_360,3276,5432
